site,date,latitude,longitude,fuel,percent
clark_motorway_malibu,2003-02-19,34.08444444444444,-118.8625,chamise,143.0
clark_motorway_malibu,2003-03-05,34.08444444444444,-118.8625,ceanothus_bigpod,135.0
clark_motorway_malibu,2003-03-05,34.08444444444444,-118.8625,chamise,125.0
clark_motorway_malibu,2003-03-19,34.08444444444444,-118.8625,ceanothus_bigpod,132.0
clark_motorway_malibu,2003-03-19,34.08444444444444,-118.8625,chamise,129.0
clark_motorway_malibu,2003-04-02,34.08444444444444,-118.8625,ceanothus_bigpod,139.0
clark_motorway_malibu,2003-04-02,34.08444444444444,-118.8625,chamise,144.0
clark_motorway_malibu,2003-04-23,34.08444444444444,-118.8625,ceanothus_bigpod,142.0
clark_motorway_malibu,2003-04-23,34.08444444444444,-118.8625,chamise,123.0
clark_motorway_malibu,2003-05-07,34.08444444444444,-118.8625,ceanothus_bigpod,160.0
clark_motorway_malibu,2003-05-07,34.08444444444444,-118.8625,chamise,145.0
clark_motorway_malibu,2003-05-21,34.08444444444444,-118.8625,ceanothus_bigpod,145.0
clark_motorway_malibu,2003-05-21,34.08444444444444,-118.8625,chamise,155.0
clark_motorway_malibu,2003-06-04,34.08444444444444,-118.8625,ceanothus_bigpod,158.0
clark_motorway_malibu,2003-06-04,34.08444444444444,-118.8625,chamise,156.0
clark_motorway_malibu,2003-06-18,34.08444444444444,-118.8625,ceanothus_bigpod,141.0
clark_motorway_malibu,2003-06-18,34.08444444444444,-118.8625,chamise,152.0
clark_motorway_malibu,2003-07-09,34.08444444444444,-118.8625,ceanothus_bigpod,96.0
clark_motorway_malibu,2003-07-09,34.08444444444444,-118.8625,chamise,104.0
clark_motorway_malibu,2003-07-23,34.08444444444444,-118.8625,ceanothus_bigpod,75.0
clark_motorway_malibu,2003-07-23,34.08444444444444,-118.8625,chamise,88.0
clark_motorway_malibu,2003-08-06,34.08444444444444,-118.8625,ceanothus_bigpod,67.0
clark_motorway_malibu,2003-08-06,34.08444444444444,-118.8625,chamise,93.0
clark_motorway_malibu,2003-08-20,34.08444444444444,-118.8625,ceanothus_bigpod,60.0
clark_motorway_malibu,2003-08-20,34.08444444444444,-118.8625,chamise,79.0
clark_motorway_malibu,2003-09-03,34.08444444444444,-118.8625,ceanothus_bigpod,54.0
clark_motorway_malibu,2003-09-03,34.08444444444444,-118.8625,chamise,77.0
clark_motorway_malibu,2003-09-17,34.08444444444444,-118.8625,ceanothus_bigpod,57.0
clark_motorway_malibu,2003-09-17,34.08444444444444,-118.8625,chamise,72.0
clark_motorway_malibu,2003-10-08,34.08444444444444,-118.8625,ceanothus_bigpod,62.0
clark_motorway_malibu,2003-10-08,34.08444444444444,-118.8625,chamise,69.0
clark_motorway_malibu,2003-10-22,34.08444444444444,-118.8625,ceanothus_bigpod,60.0
clark_motorway_malibu,2003-10-22,34.08444444444444,-118.8625,chamise,67.0
clark_motorway_malibu,2003-11-05,34.08444444444444,-118.8625,ceanothus_bigpod,71.0
clark_motorway_malibu,2003-11-05,34.08444444444444,-118.8625,chamise,71.0
clark_motorway_malibu,2003-11-19,34.08444444444444,-118.8625,ceanothus_bigpod,84.0
clark_motorway_malibu,2003-11-19,34.08444444444444,-118.8625,chamise,67.0
clark_motorway_malibu,2003-12-03,34.08444444444444,-118.8625,ceanothus_bigpod,67.0
clark_motorway_malibu,2003-12-03,34.08444444444444,-118.8625,chamise,66.0
clark_motorway_malibu,2003-12-17,34.08444444444444,-118.8625,ceanothus_bigpod,72.0
clark_motorway_malibu,2003-12-17,34.08444444444444,-118.8625,chamise,66.0
clark_motorway_malibu,2004-01-08,34.08444444444444,-118.8625,ceanothus_bigpod,90.0
clark_motorway_malibu,2004-01-08,34.08444444444444,-118.8625,chamise,72.0
clark_motorway_malibu,2004-01-23,34.08444444444444,-118.8625,ceanothus_bigpod,108.0
clark_motorway_malibu,2004-01-23,34.08444444444444,-118.8625,chamise,72.0
clark_motorway_malibu,2004-02-13,34.08444444444444,-118.8625,ceanothus_bigpod,106.0
clark_motorway_malibu,2004-02-13,34.08444444444444,-118.8625,chamise,80.0
clark_motorway_malibu,2004-03-05,34.08444444444444,-118.8625,ceanothus_bigpod,113.0
clark_motorway_malibu,2004-03-05,34.08444444444444,-118.8625,chamise,86.0
clark_motorway_malibu,2004-03-25,34.08444444444444,-118.8625,ceanothus_bigpod,181.0
clark_motorway_malibu,2004-03-25,34.08444444444444,-118.8625,chamise,154.0
clark_motorway_malibu,2004-04-08,34.08444444444444,-118.8625,ceanothus_bigpod,146.0
clark_motorway_malibu,2004-04-08,34.08444444444444,-118.8625,chamise,161.0
clark_motorway_malibu,2004-04-23,34.08444444444444,-118.8625,ceanothus_bigpod,136.0
clark_motorway_malibu,2004-04-23,34.08444444444444,-118.8625,chamise,138.0
clark_motorway_malibu,2004-05-06,34.08444444444444,-118.8625,ceanothus_bigpod,121.0
clark_motorway_malibu,2004-05-06,34.08444444444444,-118.8625,chamise,129.0
clark_motorway_malibu,2004-05-20,34.08444444444444,-118.8625,ceanothus_bigpod,106.0
clark_motorway_malibu,2004-05-20,34.08444444444444,-118.8625,chamise,107.0
clark_motorway_malibu,2004-06-04,34.08444444444444,-118.8625,ceanothus_bigpod,88.0
clark_motorway_malibu,2004-06-04,34.08444444444444,-118.8625,chamise,92.0
clark_motorway_malibu,2004-06-17,34.08444444444444,-118.8625,ceanothus_bigpod,83.0
clark_motorway_malibu,2004-06-17,34.08444444444444,-118.8625,chamise,85.0
clark_motorway_malibu,2004-07-01,34.08444444444444,-118.8625,ceanothus_bigpod,76.0
clark_motorway_malibu,2004-07-01,34.08444444444444,-118.8625,chamise,81.0
clark_motorway_malibu,2004-07-22,34.08444444444444,-118.8625,ceanothus_bigpod,70.0
clark_motorway_malibu,2004-07-22,34.08444444444444,-118.8625,chamise,76.0
clark_motorway_malibu,2004-08-12,34.08444444444444,-118.8625,ceanothus_bigpod,59.0
clark_motorway_malibu,2004-08-12,34.08444444444444,-118.8625,chamise,67.0
clark_motorway_malibu,2004-08-26,34.08444444444444,-118.8625,ceanothus_bigpod,56.0
clark_motorway_malibu,2004-08-26,34.08444444444444,-118.8625,chamise,64.0
clark_motorway_malibu,2004-09-10,34.08444444444444,-118.8625,ceanothus_bigpod,56.0
clark_motorway_malibu,2004-09-10,34.08444444444444,-118.8625,chamise,62.0
clark_motorway_malibu,2004-09-23,34.08444444444444,-118.8625,ceanothus_bigpod,52.0
clark_motorway_malibu,2004-09-23,34.08444444444444,-118.8625,chamise,61.0
clark_motorway_malibu,2004-10-07,34.08444444444444,-118.8625,ceanothus_bigpod,51.0
clark_motorway_malibu,2004-10-07,34.08444444444444,-118.8625,chamise,59.0
clark_motorway_malibu,2004-10-28,34.08444444444444,-118.8625,ceanothus_bigpod,92.0
clark_motorway_malibu,2004-10-28,34.08444444444444,-118.8625,chamise,71.0
clark_motorway_malibu,2004-11-12,34.08444444444444,-118.8625,ceanothus_bigpod,101.0
clark_motorway_malibu,2004-11-12,34.08444444444444,-118.8625,chamise,83.0
clark_motorway_malibu,2004-11-30,34.08444444444444,-118.8625,ceanothus_bigpod,105.0
clark_motorway_malibu,2004-11-30,34.08444444444444,-118.8625,chamise,89.0
clark_motorway_malibu,2004-12-10,34.08444444444444,-118.8625,ceanothus_bigpod,130.0
clark_motorway_malibu,2004-12-10,34.08444444444444,-118.8625,chamise,104.0
clark_motorway_malibu,2004-12-22,34.08444444444444,-118.8625,ceanothus_bigpod,98.0
clark_motorway_malibu,2004-12-22,34.08444444444444,-118.8625,chamise,98.0
clark_motorway_malibu,2005-01-08,34.08444444444444,-118.8625,ceanothus_bigpod,132.0
clark_motorway_malibu,2005-01-08,34.08444444444444,-118.8625,chamise,127.0
clark_motorway_malibu,2005-01-22,34.08444444444444,-118.8625,ceanothus_bigpod,148.0
clark_motorway_malibu,2005-01-22,34.08444444444444,-118.8625,chamise,153.0
clark_motorway_malibu,2005-02-05,34.08444444444444,-118.8625,ceanothus_bigpod,141.0
clark_motorway_malibu,2005-02-05,34.08444444444444,-118.8625,chamise,167.0
clark_motorway_malibu,2005-02-19,34.08444444444444,-118.8625,ceanothus_bigpod,152.0
clark_motorway_malibu,2005-02-19,34.08444444444444,-118.8625,chamise,161.0
clark_motorway_malibu,2005-03-05,34.08444444444444,-118.8625,ceanothus_bigpod,147.0
clark_motorway_malibu,2005-03-05,34.08444444444444,-118.8625,chamise,144.0
clark_motorway_malibu,2005-03-19,34.08444444444444,-118.8625,ceanothus_bigpod,148.0
clark_motorway_malibu,2005-03-19,34.08444444444444,-118.8625,chamise,138.0
clark_motorway_malibu,2005-04-02,34.08444444444444,-118.8625,ceanothus_bigpod,143.0
clark_motorway_malibu,2005-04-02,34.08444444444444,-118.8625,chamise,141.0
clark_motorway_malibu,2005-04-16,34.08444444444444,-118.8625,ceanothus_bigpod,141.0
clark_motorway_malibu,2005-04-16,34.08444444444444,-118.8625,chamise,124.0
clark_motorway_malibu,2005-04-30,34.08444444444444,-118.8625,ceanothus_bigpod,135.0
clark_motorway_malibu,2005-04-30,34.08444444444444,-118.8625,chamise,116.0
clark_motorway_malibu,2005-05-14,34.08444444444444,-118.8625,ceanothus_bigpod,128.0
clark_motorway_malibu,2005-05-14,34.08444444444444,-118.8625,chamise,126.0
clark_motorway_malibu,2005-05-28,34.08444444444444,-118.8625,ceanothus_bigpod,126.0
clark_motorway_malibu,2005-05-28,34.08444444444444,-118.8625,chamise,121.0
clark_motorway_malibu,2005-06-11,34.08444444444444,-118.8625,ceanothus_bigpod,113.0
clark_motorway_malibu,2005-06-11,34.08444444444444,-118.8625,chamise,112.0
clark_motorway_malibu,2005-06-25,34.08444444444444,-118.8625,ceanothus_bigpod,98.0
clark_motorway_malibu,2005-06-25,34.08444444444444,-118.8625,chamise,100.0
clark_motorway_malibu,2005-07-16,34.08444444444444,-118.8625,ceanothus_bigpod,92.0
clark_motorway_malibu,2005-07-16,34.08444444444444,-118.8625,chamise,100.0
clark_motorway_malibu,2005-07-30,34.08444444444444,-118.8625,ceanothus_bigpod,66.0
clark_motorway_malibu,2005-07-30,34.08444444444444,-118.8625,chamise,82.0
clark_motorway_malibu,2005-08-13,34.08444444444444,-118.8625,ceanothus_bigpod,63.0
clark_motorway_malibu,2005-08-13,34.08444444444444,-118.8625,chamise,74.0
clark_motorway_malibu,2005-08-27,34.08444444444444,-118.8625,ceanothus_bigpod,58.0
clark_motorway_malibu,2005-08-27,34.08444444444444,-118.8625,chamise,71.0
clark_motorway_malibu,2005-09-10,34.08444444444444,-118.8625,ceanothus_bigpod,55.0
clark_motorway_malibu,2005-09-10,34.08444444444444,-118.8625,chamise,68.0
clark_motorway_malibu,2005-09-24,34.08444444444444,-118.8625,ceanothus_bigpod,56.0
clark_motorway_malibu,2005-09-24,34.08444444444444,-118.8625,chamise,69.0
clark_motorway_malibu,2005-10-08,34.08444444444444,-118.8625,ceanothus_bigpod,54.0
clark_motorway_malibu,2005-10-08,34.08444444444444,-118.8625,chamise,68.0
clark_motorway_malibu,2005-10-29,34.08444444444444,-118.8625,ceanothus_bigpod,89.0
clark_motorway_malibu,2005-10-29,34.08444444444444,-118.8625,chamise,72.0
clark_motorway_malibu,2005-11-19,34.08444444444444,-118.8625,ceanothus_bigpod,89.0
clark_motorway_malibu,2005-11-19,34.08444444444444,-118.8625,chamise,72.0
clark_motorway_malibu,2005-12-03,34.08444444444444,-118.8625,ceanothus_bigpod,96.0
clark_motorway_malibu,2005-12-03,34.08444444444444,-118.8625,chamise,72.0
clark_motorway_malibu,2005-12-17,34.08444444444444,-118.8625,ceanothus_bigpod,90.0
clark_motorway_malibu,2005-12-17,34.08444444444444,-118.8625,chamise,77.0
clark_motorway_malibu,2005-12-31,34.08444444444444,-118.8625,ceanothus_bigpod,88.0
clark_motorway_malibu,2005-12-31,34.08444444444444,-118.8625,chamise,72.0
clark_motorway_malibu,2006-01-01,34.08444444444444,-118.8625,ceanothus_bigpod,88.0
clark_motorway_malibu,2006-01-01,34.08444444444444,-118.8625,chamise,72.0
clark_motorway_malibu,2006-01-13,34.08444444444444,-118.8625,ceanothus_bigpod,101.0
clark_motorway_malibu,2006-01-13,34.08444444444444,-118.8625,chamise,80.0
clark_motorway_malibu,2006-01-27,34.08444444444444,-118.8625,ceanothus_bigpod,108.0
clark_motorway_malibu,2006-01-27,34.08444444444444,-118.8625,chamise,90.0
clark_motorway_malibu,2006-02-10,34.08444444444444,-118.8625,ceanothus_bigpod,115.0
clark_motorway_malibu,2006-02-10,34.08444444444444,-118.8625,chamise,98.0
clark_motorway_malibu,2006-02-24,34.08444444444444,-118.8625,ceanothus_bigpod,113.0
clark_motorway_malibu,2006-02-24,34.08444444444444,-118.8625,chamise,108.0
clark_motorway_malibu,2006-03-10,34.08444444444444,-118.8625,ceanothus_bigpod,119.0
clark_motorway_malibu,2006-03-10,34.08444444444444,-118.8625,chamise,119.0
clark_motorway_malibu,2006-03-24,34.08444444444444,-118.8625,ceanothus_bigpod,126.0
clark_motorway_malibu,2006-03-24,34.08444444444444,-118.8625,chamise,121.0
clark_motorway_malibu,2006-04-14,34.08444444444444,-118.8625,ceanothus_bigpod,135.0
clark_motorway_malibu,2006-04-14,34.08444444444444,-118.8625,chamise,123.0
clark_motorway_malibu,2006-04-28,34.08444444444444,-118.8625,ceanothus_bigpod,152.0
clark_motorway_malibu,2006-04-28,34.08444444444444,-118.8625,chamise,150.0
clark_motorway_malibu,2006-05-12,34.08444444444444,-118.8625,ceanothus_bigpod,152.0
clark_motorway_malibu,2006-05-12,34.08444444444444,-118.8625,chamise,137.0
clark_motorway_malibu,2006-05-26,34.08444444444444,-118.8625,ceanothus_bigpod,153.0
clark_motorway_malibu,2006-05-26,34.08444444444444,-118.8625,chamise,144.0
clark_motorway_malibu,2006-06-09,34.08444444444444,-118.8625,ceanothus_bigpod,163.0
clark_motorway_malibu,2006-06-09,34.08444444444444,-118.8625,chamise,136.0
clark_motorway_malibu,2006-06-23,34.08444444444444,-118.8625,ceanothus_bigpod,139.0
clark_motorway_malibu,2006-06-23,34.08444444444444,-118.8625,chamise,113.0
clark_motorway_malibu,2006-07-07,34.08444444444444,-118.8625,ceanothus_bigpod,114.0
clark_motorway_malibu,2006-07-07,34.08444444444444,-118.8625,chamise,106.0
clark_motorway_malibu,2006-07-21,34.08444444444444,-118.8625,ceanothus_bigpod,85.0
clark_motorway_malibu,2006-07-21,34.08444444444444,-118.8625,chamise,95.0
clark_motorway_malibu,2006-08-04,34.08444444444444,-118.8625,ceanothus_bigpod,79.0
clark_motorway_malibu,2006-08-04,34.08444444444444,-118.8625,chamise,92.0
clark_motorway_malibu,2006-08-18,34.08444444444444,-118.8625,ceanothus_bigpod,66.0
clark_motorway_malibu,2006-08-18,34.08444444444444,-118.8625,chamise,85.0
clark_motorway_malibu,2006-09-08,34.08444444444444,-118.8625,ceanothus_bigpod,56.0
clark_motorway_malibu,2006-09-08,34.08444444444444,-118.8625,chamise,71.0
clark_motorway_malibu,2006-09-22,34.08444444444444,-118.8625,ceanothus_bigpod,54.0
clark_motorway_malibu,2006-09-22,34.08444444444444,-118.8625,chamise,66.0
clark_motorway_malibu,2006-10-06,34.08444444444444,-118.8625,ceanothus_bigpod,54.0
clark_motorway_malibu,2006-10-06,34.08444444444444,-118.8625,chamise,67.0
clark_motorway_malibu,2006-10-20,34.08444444444444,-118.8625,ceanothus_bigpod,57.0
clark_motorway_malibu,2006-10-20,34.08444444444444,-118.8625,chamise,65.0
clark_motorway_malibu,2006-11-03,34.08444444444444,-118.8625,ceanothus_bigpod,55.0
clark_motorway_malibu,2006-11-03,34.08444444444444,-118.8625,chamise,64.0
clark_motorway_malibu,2006-11-17,34.08444444444444,-118.8625,ceanothus_bigpod,51.0
clark_motorway_malibu,2006-11-17,34.08444444444444,-118.8625,chamise,61.0
clark_motorway_malibu,2006-12-01,34.08444444444444,-118.8625,ceanothus_bigpod,51.0
clark_motorway_malibu,2006-12-01,34.08444444444444,-118.8625,chamise,64.0
clark_motorway_malibu,2006-12-15,34.08444444444444,-118.8625,ceanothus_bigpod,78.0
clark_motorway_malibu,2006-12-15,34.08444444444444,-118.8625,chamise,62.0
clark_motorway_malibu,2006-12-29,34.08444444444444,-118.8625,ceanothus_bigpod,96.0
clark_motorway_malibu,2006-12-29,34.08444444444444,-118.8625,chamise,67.0
clark_motorway_malibu,2007-01-12,34.08444444444444,-118.8625,ceanothus_bigpod,95.0
clark_motorway_malibu,2007-01-12,34.08444444444444,-118.8625,chamise,67.0
clark_motorway_malibu,2007-01-26,34.08444444444444,-118.8625,ceanothus_bigpod,87.0
clark_motorway_malibu,2007-01-26,34.08444444444444,-118.8625,chamise,66.0
clark_motorway_malibu,2007-02-09,34.08444444444444,-118.8625,ceanothus_bigpod,101.0
clark_motorway_malibu,2007-02-09,34.08444444444444,-118.8625,chamise,71.0
clark_motorway_malibu,2007-02-23,34.08444444444444,-118.8625,ceanothus_bigpod,117.0
clark_motorway_malibu,2007-02-23,34.08444444444444,-118.8625,chamise,84.0
clark_motorway_malibu,2007-03-09,34.08444444444444,-118.8625,ceanothus_bigpod,136.0
clark_motorway_malibu,2007-03-09,34.08444444444444,-118.8625,chamise,111.0
clark_motorway_malibu,2007-03-30,34.08444444444444,-118.8625,ceanothus_bigpod,146.0
clark_motorway_malibu,2007-03-30,34.08444444444444,-118.8625,chamise,127.0
clark_motorway_malibu,2007-04-13,34.08444444444444,-118.8625,ceanothus_bigpod,150.0
clark_motorway_malibu,2007-04-13,34.08444444444444,-118.8625,chamise,127.0
clark_motorway_malibu,2007-05-04,34.08444444444444,-118.8625,ceanothus_bigpod,129.0
clark_motorway_malibu,2007-05-04,34.08444444444444,-118.8625,chamise,108.0
clark_motorway_malibu,2007-05-25,34.08444444444444,-118.8625,ceanothus_bigpod,104.0
clark_motorway_malibu,2007-05-25,34.08444444444444,-118.8625,chamise,99.0
clark_motorway_malibu,2007-06-08,34.08444444444444,-118.8625,ceanothus_bigpod,82.0
clark_motorway_malibu,2007-06-08,34.08444444444444,-118.8625,chamise,97.0
clark_motorway_malibu,2007-06-29,34.08444444444444,-118.8625,ceanothus_bigpod,67.0
clark_motorway_malibu,2007-06-29,34.08444444444444,-118.8625,chamise,85.0
clark_motorway_malibu,2007-07-13,34.08444444444444,-118.8625,ceanothus_bigpod,63.0
clark_motorway_malibu,2007-07-13,34.08444444444444,-118.8625,chamise,74.0
clark_motorway_malibu,2007-07-27,34.08444444444444,-118.8625,ceanothus_bigpod,56.0
clark_motorway_malibu,2007-07-27,34.08444444444444,-118.8625,chamise,67.0
clark_motorway_malibu,2007-08-10,34.08444444444444,-118.8625,ceanothus_bigpod,58.0
clark_motorway_malibu,2007-08-10,34.08444444444444,-118.8625,chamise,58.0
clark_motorway_malibu,2007-08-23,34.08444444444444,-118.8625,ceanothus_bigpod,55.0
clark_motorway_malibu,2007-08-23,34.08444444444444,-118.8625,chamise,60.0
clark_motorway_malibu,2007-09-07,34.08444444444444,-118.8625,ceanothus_bigpod,53.0
clark_motorway_malibu,2007-09-07,34.08444444444444,-118.8625,chamise,61.0
clark_motorway_malibu,2007-09-20,34.08444444444444,-118.8625,ceanothus_bigpod,50.0
clark_motorway_malibu,2007-09-20,34.08444444444444,-118.8625,chamise,61.0
clark_motorway_malibu,2007-10-05,34.08444444444444,-118.8625,ceanothus_bigpod,56.0
clark_motorway_malibu,2007-10-05,34.08444444444444,-118.8625,chamise,59.0
clark_motorway_malibu,2007-10-18,34.08444444444444,-118.8625,ceanothus_bigpod,79.0
clark_motorway_malibu,2007-10-18,34.08444444444444,-118.8625,chamise,64.0
clark_motorway_malibu,2007-11-02,34.08444444444444,-118.8625,ceanothus_bigpod,73.0
clark_motorway_malibu,2007-11-02,34.08444444444444,-118.8625,chamise,61.0
clark_motorway_malibu,2007-11-16,34.08444444444444,-118.8625,ceanothus_bigpod,66.0
clark_motorway_malibu,2007-11-16,34.08444444444444,-118.8625,chamise,60.0
clark_motorway_malibu,2007-11-30,34.08444444444444,-118.8625,ceanothus_bigpod,58.0
clark_motorway_malibu,2007-11-30,34.08444444444444,-118.8625,chamise,56.0
clark_motorway_malibu,2007-12-14,34.08444444444444,-118.8625,ceanothus_bigpod,74.0
clark_motorway_malibu,2007-12-14,34.08444444444444,-118.8625,chamise,62.0
clark_motorway_malibu,2007-12-28,34.08444444444444,-118.8625,ceanothus_bigpod,94.0
clark_motorway_malibu,2007-12-28,34.08444444444444,-118.8625,chamise,67.0
clark_motorway_malibu,2008-01-11,34.08444444444444,-118.8625,ceanothus_bigpod,112.0
clark_motorway_malibu,2008-01-11,34.08444444444444,-118.8625,chamise,77.0
clark_motorway_malibu,2008-02-01,34.08444444444444,-118.8625,ceanothus_bigpod,120.0
clark_motorway_malibu,2008-02-01,34.08444444444444,-118.8625,chamise,108.0
clark_motorway_malibu,2008-02-15,34.08444444444444,-118.8625,ceanothus_bigpod,130.0
clark_motorway_malibu,2008-02-15,34.08444444444444,-118.8625,chamise,112.0
clark_motorway_malibu,2008-02-29,34.08444444444444,-118.8625,ceanothus_bigpod,144.0
clark_motorway_malibu,2008-02-29,34.08444444444444,-118.8625,chamise,114.0
clark_motorway_malibu,2008-03-14,34.08444444444444,-118.8625,ceanothus_bigpod,146.0
clark_motorway_malibu,2008-03-14,34.08444444444444,-118.8625,chamise,122.0
clark_motorway_malibu,2008-04-04,34.08444444444444,-118.8625,ceanothus_bigpod,138.0
clark_motorway_malibu,2008-04-04,34.08444444444444,-118.8625,chamise,121.0
clark_motorway_malibu,2008-04-18,34.08444444444444,-118.8625,ceanothus_bigpod,135.0
clark_motorway_malibu,2008-04-18,34.08444444444444,-118.8625,chamise,123.0
clark_motorway_malibu,2008-05-02,34.08444444444444,-118.8625,ceanothus_bigpod,123.0
clark_motorway_malibu,2008-05-02,34.08444444444444,-118.8625,chamise,108.0
clark_motorway_malibu,2008-05-16,34.08444444444444,-118.8625,ceanothus_bigpod,111.0
clark_motorway_malibu,2008-05-16,34.08444444444444,-118.8625,chamise,95.0
clark_motorway_malibu,2008-05-30,34.08444444444444,-118.8625,ceanothus_bigpod,96.0
clark_motorway_malibu,2008-05-30,34.08444444444444,-118.8625,chamise,103.0
clark_motorway_malibu,2008-06-13,34.08444444444444,-118.8625,ceanothus_bigpod,82.0
clark_motorway_malibu,2008-06-13,34.08444444444444,-118.8625,chamise,101.0
clark_motorway_malibu,2008-06-27,34.08444444444444,-118.8625,ceanothus_bigpod,76.0
clark_motorway_malibu,2008-06-27,34.08444444444444,-118.8625,chamise,86.0
clark_motorway_malibu,2008-07-24,34.08444444444444,-118.8625,ceanothus_bigpod,69.0
clark_motorway_malibu,2008-07-24,34.08444444444444,-118.8625,chamise,81.0
clark_motorway_malibu,2008-08-08,34.08444444444444,-118.8625,ceanothus_bigpod,60.0
clark_motorway_malibu,2008-08-08,34.08444444444444,-118.8625,chamise,72.0
clark_motorway_malibu,2008-08-22,34.08444444444444,-118.8625,ceanothus_bigpod,59.0
clark_motorway_malibu,2008-08-22,34.08444444444444,-118.8625,chamise,66.0
clark_motorway_malibu,2008-09-05,34.08444444444444,-118.8625,ceanothus_bigpod,59.0
clark_motorway_malibu,2008-09-05,34.08444444444444,-118.8625,chamise,70.0
clark_motorway_malibu,2008-09-19,34.08444444444444,-118.8625,ceanothus_bigpod,53.0
clark_motorway_malibu,2008-09-19,34.08444444444444,-118.8625,chamise,62.0
clark_motorway_malibu,2008-10-03,34.08444444444444,-118.8625,ceanothus_bigpod,56.0
clark_motorway_malibu,2008-10-03,34.08444444444444,-118.8625,chamise,66.0
clark_motorway_malibu,2008-10-31,34.08444444444444,-118.8625,ceanothus_bigpod,53.0
clark_motorway_malibu,2008-10-31,34.08444444444444,-118.8625,chamise,58.0
clark_motorway_malibu,2008-11-14,34.08444444444444,-118.8625,ceanothus_bigpod,66.0
clark_motorway_malibu,2008-11-14,34.08444444444444,-118.8625,chamise,65.0
clark_motorway_malibu,2008-12-05,34.08444444444444,-118.8625,ceanothus_bigpod,77.0
clark_motorway_malibu,2008-12-05,34.08444444444444,-118.8625,chamise,69.0
clark_motorway_malibu,2008-12-26,34.08444444444444,-118.8625,ceanothus_bigpod,88.0
clark_motorway_malibu,2008-12-26,34.08444444444444,-118.8625,chamise,69.0
clark_motorway_malibu,2009-01-09,34.08444444444444,-118.8625,ceanothus_bigpod,94.0
clark_motorway_malibu,2009-01-09,34.08444444444444,-118.8625,chamise,71.0
clark_motorway_malibu,2009-01-23,34.08444444444444,-118.8625,ceanothus_bigpod,107.0
clark_motorway_malibu,2009-01-23,34.08444444444444,-118.8625,chamise,81.0
clark_motorway_malibu,2009-02-06,34.08444444444444,-118.8625,ceanothus_bigpod,123.0
clark_motorway_malibu,2009-02-06,34.08444444444444,-118.8625,chamise,94.0
clark_motorway_malibu,2009-02-20,34.08444444444444,-118.8625,ceanothus_bigpod,120.0
clark_motorway_malibu,2009-02-20,34.08444444444444,-118.8625,chamise,102.0
clark_motorway_malibu,2009-03-06,34.08444444444444,-118.8625,ceanothus_bigpod,133.0
clark_motorway_malibu,2009-03-06,34.08444444444444,-118.8625,chamise,114.0
clark_motorway_malibu,2009-03-20,34.08444444444444,-118.8625,ceanothus_bigpod,133.0
clark_motorway_malibu,2009-03-20,34.08444444444444,-118.8625,chamise,124.0
clark_motorway_malibu,2009-04-03,34.08444444444444,-118.8625,ceanothus_bigpod,151.0
clark_motorway_malibu,2009-04-03,34.08444444444444,-118.8625,chamise,142.0
clark_motorway_malibu,2009-04-17,34.08444444444444,-118.8625,ceanothus_bigpod,146.0
clark_motorway_malibu,2009-04-17,34.08444444444444,-118.8625,chamise,141.0
clark_motorway_malibu,2009-05-01,34.08444444444444,-118.8625,ceanothus_bigpod,137.0
clark_motorway_malibu,2009-05-01,34.08444444444444,-118.8625,chamise,134.0
clark_motorway_malibu,2009-05-15,34.08444444444444,-118.8625,ceanothus_bigpod,127.0
clark_motorway_malibu,2009-05-15,34.08444444444444,-118.8625,chamise,137.0
clark_motorway_malibu,2009-06-26,34.08444444444444,-118.8625,ceanothus_bigpod,83.0
clark_motorway_malibu,2009-06-26,34.08444444444444,-118.8625,chamise,83.0
clark_motorway_malibu,2009-07-24,34.08444444444444,-118.8625,ceanothus_bigpod,65.0
clark_motorway_malibu,2009-07-24,34.08444444444444,-118.8625,chamise,74.0
clark_motorway_malibu,2009-08-07,34.08444444444444,-118.8625,ceanothus_bigpod,56.0
clark_motorway_malibu,2009-08-07,34.08444444444444,-118.8625,chamise,75.0
clark_motorway_malibu,2009-08-21,34.08444444444444,-118.8625,ceanothus_bigpod,64.0
clark_motorway_malibu,2009-08-21,34.08444444444444,-118.8625,chamise,71.0
clark_motorway_malibu,2009-09-18,34.08444444444444,-118.8625,ceanothus_bigpod,54.0
clark_motorway_malibu,2009-09-18,34.08444444444444,-118.8625,chamise,62.0
clark_motorway_malibu,2009-10-02,34.08444444444444,-118.8625,ceanothus_bigpod,52.0
clark_motorway_malibu,2009-10-02,34.08444444444444,-118.8625,chamise,57.0
clark_motorway_malibu,2009-10-30,34.08444444444444,-118.8625,ceanothus_bigpod,92.0
clark_motorway_malibu,2009-10-30,34.08444444444444,-118.8625,chamise,73.0
clark_motorway_malibu,2009-12-04,34.08444444444444,-118.8625,ceanothus_bigpod,91.0
clark_motorway_malibu,2009-12-04,34.08444444444444,-118.8625,chamise,80.0
clark_motorway_malibu,2009-12-18,34.08444444444444,-118.8625,ceanothus_bigpod,107.0
clark_motorway_malibu,2009-12-18,34.08444444444444,-118.8625,chamise,85.0
clark_motorway_malibu,2010-01-08,34.08444444444444,-118.8625,ceanothus_bigpod,113.0
clark_motorway_malibu,2010-01-08,34.08444444444444,-118.8625,chamise,101.0
