OBJECTID,SRA,FHSZ,FHSZ_Description,Shape__Area,Shape__Length
4739,LRA,2,High,2564627.78890991,12352.3658629168
4740,LRA,2,High,39079.7677078247,1353.70035415737
4741,LRA,2,High,1072800.00007629,5340.00000000559
4742,LRA,2,High,42493.3251113892,1021.11026270783
4743,LRA,2,High,90111.289642334,2014.72204619147
4744,LRA,2,High,5286777.6708374,22467.8844169293
4745,LRA,2,High,28611.578994751,983.738229959672
4746,LRA,2,High,2678581.79514313,6922.58748481462
4747,LRA,2,High,6846940.57541656,23036.8882467927
4748,LRA,2,High,89132.5344238281,1549.64975752479
4749,LRA,2,High,205039.599761963,2930.51770246282
4750,LRA,2,High,167134.686126709,2195.05666216007
4751,LRA,2,High,1062769.40506363,10500.2957324041
4752,LRA,2,High,1712915.26766968,7905.51871193927
4753,LRA,2,High,5157468.61133575,28310.1280090408
4754,LRA,2,High,40513.6867828369,1167.51396292719
4755,LRA,2,High,83675341.6773911,202969.696833077
4756,LRA,2,High,110672.760040283,1972.56107473727
4757,LRA,2,High,47392.4151306152,1086.96973009983
4758,LRA,2,High,1123337.96655273,6836.20986150559
4759,LRA,2,High,380320.221115112,4122.77838916717
4760,LRA,2,High,53420.0595550537,1230.23415650803
4761,LRA,2,High,2582826.2699585,6428.49401603818
4762,LRA,2,High,2840501.78742218,15213.5554806165
4763,LRA,2,High,2164127.79802704,8734.9603237423
4764,LRA,2,High,317027.418037415,3179.94387358349
4765,LRA,2,High,162907.451072693,2290.77094500735
4766,LRA,2,High,747900.000022888,4080.00000000559
4767,LRA,2,High,6519513.97314453,102638.471510609
4768,LRA,2,High,9614255.12902832,35794.2448215606
4769,LRA,2,High,747000,4500.00000000559
4770,LRA,2,High,1013095.15006256,9254.83592398064
4771,LRA,2,High,208113.334518433,2583.91444405498
4772,LRA,2,High,146705.563056946,2486.07043958004
4773,LRA,2,High,165686.084014893,2145.34557960676
4774,LRA,2,High,330190.25075531,3191.5994843667
4775,LRA,2,High,24444.2164382935,1021.79319915444
4776,LRA,2,High,614426.897613525,5966.97437012516
4777,LRA,2,High,96323.827507019,1460.27981246569
4778,LRA,2,High,40047.9898376465,1423.88672929293
4779,LRA,2,High,57259.3178634644,1264.60112739855
4780,LRA,2,High,2130300.00001526,9780.00000003912
4781,LRA,2,High,7465927.78563309,33061.6900147849
4782,LRA,2,High,665100.000045776,4499.99999999069
4783,LRA,2,High,53671.1145095825,1143.65848541263
4784,LRA,2,High,78028.1832046509,1548.88370400941
4785,LRA,2,High,313508.27796936,3179.85501643931
4786,LRA,2,High,133465.383750916,2646.46108056536
4787,LRA,2,High,619809.143997192,6155.38252458456
4788,LRA,2,High,295200.000007629,7560.00000004098
4789,LRA,2,High,100800,2700.00000002608
4790,LRA,2,High,2124113.09763336,10816.9065926724
4791,LRA,2,High,56054.0407791138,1453.07722077048
4792,LRA,2,High,808560.061683655,6549.15892678843
4793,LRA,2,High,330042.225532532,2437.1726447547
4794,LRA,2,High,88045.6822052002,2428.96128510601
4795,LRA,2,High,248400.000015259,6180
4796,LRA,2,High,223081.309677124,2649.00690068407
4797,LRA,2,High,825512.560752869,5779.31909446701
4798,LRA,2,High,344898.537513733,3575.12986915401
4799,LRA,2,High,1679399.99999237,9180.00000000186
4800,LRA,2,High,1047383.53105164,6717.48312943784
4801,LRA,2,High,4188599.99994659,18839.9999999795
4802,LRA,2,High,709641.029548645,6774.9984612181
4803,LRA,2,High,154107.615356445,1951.96633889941
4804,LRA,2,High,3737875.65604019,14289.0022095228
4805,LRA,2,High,315000,3419.9999999851
4806,LRA,2,High,616877.880004883,5339.87970704263
4807,LRA,2,High,164407.530944824,2607.62917413026
4808,LRA,2,High,98964.2718353271,1886.97311122878
4809,LRA,2,High,83700,1320
4810,LRA,2,High,1646930.47147369,11561.1261304458
4811,LRA,2,High,1969538.12041473,7587.6606028677
4812,LRA,2,High,96300,2939.99999999255
4813,LRA,2,High,1541300.17845154,14059.1974135412
4814,LRA,2,High,517287.43106842,6258.73168111619
4815,LRA,2,High,607505.625198364,4922.59662804867
4816,LRA,2,High,22810.0308532715,711.471612316438
4817,LRA,2,High,2718028.5817337,11752.2994498362
4818,LRA,2,High,248399.999992371,5879.9999999851
4819,LRA,2,High,764099.999992371,17160.0000000168
4820,LRA,2,High,84274.5051574707,1697.27685039932
4821,LRA,2,High,127866.887638092,1975.46354416605
4822,LRA,2,High,229621.95582962,2824.04130544409
4823,LRA,2,High,1323572.37665558,11776.1889352386
4824,LRA,2,High,130500.000007629,2100.00000000373
4825,LRA,2,High,113400,1500
4826,LRA,2,High,633952.949863434,8717.094972097
4827,LRA,2,High,8432999.99999237,24540.0000000168
4828,LRA,2,High,49048.4099121094,1625.68998227964
4829,LRA,2,High,5155200.00001526,31619.9999999851
4830,LRA,2,High,3659399.99996185,15600.0000000112
4831,LRA,2,High,11685340.7816696,38248.3441095441
4832,LRA,2,High,1317600,8159.99999997765
4833,LRA,2,High,3055500.00003052,18299.999999987
4834,LRA,2,High,1452599.99995422,6719.99999998324
4835,LRA,2,High,2817000.00000763,22920.0000000075
4836,LRA,2,High,919179.224906921,8588.06793799093
4837,LRA,2,High,960926.413734436,6569.51993690509
4838,LRA,2,High,1690565.06347275,10240.8136383632
4839,LRA,2,High,21929803.0456238,50549.2315983726
4840,LRA,2,High,1197514.32725525,13731.3743546217
4841,LRA,2,High,1740654.19707489,12993.9091351154
4842,LRA,2,High,179028.736755371,2973.49340444228
4843,LRA,2,High,601714.125030518,4480.47425640356
4844,LRA,2,High,1665899.99996948,10980.000000013
4845,LRA,2,High,543976.565612793,6175.07232908477
4846,LRA,2,High,151962.170951843,3055.52590658936
4847,LRA,2,High,235152.555366516,2591.07211751876
4848,LRA,2,High,2371262.41041565,7161.0800768912
4849,LRA,2,High,23904.3000259399,799.330157026917
4850,LRA,2,High,556682.712272644,5314.45297760569
4851,LRA,2,High,199076.399993896,2933.03924222453
4852,LRA,2,High,449678.741996765,3768.01658352821
4853,LRA,2,High,1766648.46357727,7037.08310505606
4854,LRA,2,High,323419.661628723,2412.910392452
4855,LRA,2,High,1413833.868927,10116.8640571701
4856,LRA,2,High,831173.640914917,7690.39616160299
4857,LRA,2,High,1387363.58253479,8342.91629482521
4858,LRA,2,High,1171454.41882324,6871.07486376276
4859,LRA,2,High,39619.6709976196,1102.03021280409
4860,LRA,2,High,971419.812759399,4840.21431141142
4861,LRA,2,High,378705.075248718,3817.56891820723
4862,LRA,2,High,2297280.56887817,7816.87928271802
4863,LRA,2,High,75529.9707641602,1920.83829234683
4864,LRA,2,High,49738.3295669556,1388.65702447205
4865,LRA,2,High,26335.0025787354,825.287066345706
4866,LRA,2,High,135765.834564209,2158.73641193267
4867,LRA,2,High,277651.869865417,2507.51369785671
4868,LRA,2,High,1816080.5670929,6795.41775824346
4869,LRA,2,High,82996.4047393799,1588.92968580477
4870,LRA,2,High,20975.6821289063,836.559228623228
4871,LRA,2,High,127317.430618286,2226.40390693875
4872,LRA,2,High,194150.043357849,2315.47502797326
4873,LRA,2,High,832227.990158081,4609.82727837122
4874,LRA,2,High,2663873.73253632,6539.75430796858
4875,LRA,2,High,83724.9838027954,1281.38824278049
4876,LRA,2,High,251479.397888184,4042.01619430517
4877,LRA,2,High,703994.377349854,5531.20293144727
4878,LRA,2,High,358075.835800171,2986.28374066793
4879,LRA,2,High,2636914.33446503,6507.79827701929
4880,LRA,2,High,5055315.50534821,11242.8788303076
4881,LRA,2,High,81630.2807159424,1196.57868369373
4882,LRA,2,High,1059259.10182953,8594.27377278008
4883,LRA,2,High,2902940.85974121,8187.61396547057
4884,LRA,2,High,1898.66851043701,174.406491586447
4885,LRA,2,High,243056.630584717,2485.12385627365
4886,LRA,2,High,329451.541374207,2429.14541629261
4887,LRA,2,High,106287.761611938,1498.40408732035
4888,LRA,2,High,373465.302047729,3707.98966295759
4889,LRA,2,High,171466.207328796,2282.232382306
4890,LRA,2,High,1701773.97646332,8941.80702954197
4891,LRA,2,High,2485236.61858368,6410.68778695258
4892,LRA,2,High,4014226.82891846,15669.1056417331
4893,LRA,2,High,2255129.91965485,6302.75698458619
4894,LRA,2,High,2587863.75439453,6435.00143544023
4895,LRA,2,High,2604752.80580902,6455.72130500374
4896,LRA,2,High,5897182.98636627,18924.8200846564
4897,LRA,2,High,398702.257919312,5182.51745232052
4898,LRA,2,High,1238598.88005066,4796.04939475837
4899,LRA,2,High,839105.488052368,5469.23329686206
4900,LRA,2,High,1246509.52099609,4741.26721106348
4901,LRA,2,High,2379826.10993958,7632.05504491589
4902,LRA,2,High,670571.883827209,6154.47340538337
4903,LRA,2,High,61974.6319885254,1268.54649772669
4904,LRA,2,High,2560001.41246796,6400.54731862986
4905,LRA,2,High,1988929.03024292,6730.29708268859
4906,LRA,2,High,2261254.73984528,7234.0361687786
4907,LRA,2,High,4354894.72035217,18356.7061497012
4908,LRA,2,High,75019.220993042,1747.13518335014
4909,LRA,2,High,2024752.03268433,10274.4034539701
4910,LRA,2,High,326917.510467529,2427.27489394141
4911,LRA,2,High,1544847.99768829,9220.98264283881
4912,LRA,2,High,229960.399543762,2388.35476695008
4913,LRA,2,High,882732.019981384,4509.95104638078
4914,LRA,2,High,436668.26335907,4062.21485711591
4915,LRA,2,High,34092.2770767212,1281.93009640198
4916,LRA,2,High,2030459.15474701,9606.63622410801
4917,LRA,2,High,6497980.97489929,14550.4801438621
4918,LRA,2,High,1434853.84022522,6488.62007268559
4919,LRA,2,High,71817.0929260254,1267.59793664418
4920,LRA,2,High,2572490.0164032,6415.71093192023
4921,LRA,2,High,261182.218986511,2638.61417718771
4922,LRA,2,High,215057.030609131,1874.17682185328
4923,LRA,2,High,611961.259056091,4712.95859675319
4924,LRA,2,High,704401.432685852,4738.63940479057
4925,LRA,2,High,1526481.08820343,10354.2385927826
4926,LRA,2,High,23710086.2112808,59619.0095930415
4927,LRA,2,High,287226.201293945,2870.32812353069
4928,LRA,2,High,33195.4209747314,1012.81720712337
4929,LRA,2,High,1308350.88088989,4880.05523643535
4930,LRA,2,High,58618.3952789307,1318.77617826142
4931,LRA,2,High,1306589.30225372,4847.35985000572
4932,LRA,2,High,1703559.38369751,7001.77459812396
4933,LRA,2,High,380469.226371765,3739.26303180282
4934,LRA,2,High,749326.660171509,5361.60632365747
4935,LRA,2,High,604111.988601685,3287.97792036289
4936,LRA,2,High,1806896.41146851,8452.92939341909
4937,LRA,2,High,985615.638114929,7880.12199822799
4938,LRA,2,High,47590.9644546509,1549.12589309359
4939,LRA,2,High,1839167.4095993,7175.43018552473
4940,LRA,2,High,517710.581459045,5034.81045092354
4941,LRA,2,High,2788734.79792786,12866.0986081687
4942,LRA,2,High,7645847.63915253,18135.7919533326
4943,LRA,2,High,42713.8222427368,1530.26736208075
4944,LRA,2,High,32982.9062576294,1043.92604390572
4945,LRA,2,High,3149592.42388916,8576.05977510612
4946,LRA,2,High,645983.462860107,3224.69181429791
4947,LRA,2,High,2985026.2484436,11269.7438982883
4948,LRA,2,High,2316048.46699142,7229.18858487417
4949,LRA,2,High,142404.085189819,2410.61762993757
4950,LRA,2,High,23751.3805236816,812.031978139969
4951,LRA,2,High,590078.604988098,3306.94328317076
4952,LRA,2,High,2595447.23796844,6444.19568664874
4953,LRA,2,High,79714.2687988281,1197.7248584004
4954,LRA,2,High,811487.894569397,4904.52230733937
4955,LRA,2,High,39663.3462982178,796.637235585847
4956,LRA,2,High,1734183.60043335,14602.2000610635
